代码,名称,最新价,涨跌幅,涨跌额,成交量(手),成交额,振幅,最高,最低,今开,昨收,量比,换手率,市盈率(动态),市净率
600066,宇通客车,14.98,-0.66%,-0.10,21.64万,3.24亿,3.05%,15.22,14.76,15.07,15.08,0.75,0.98%,158.95,2.23
002088,鲁阳节能,10.43,-0.67%,-0.07,4.45万,4647.84万,3.24%,10.64,10.30,10.41,10.50,0.87,1.41%,12.74,1.69
002026,山东威达,10.43,-0.67%,-0.07,5.67万,5832.11万,3.62%,10.44,10.06,10.23,10.50,0.50,1.34%,19.86,1.77
300487,蓝晓科技,44.64,-0.67%,-0.30,1.87万,8267.61万,6.03%,45.80,43.09,45.50,44.94,0.75,1.55%,43.77,6.03
300387,富邦股份,7.41,-0.67%,-0.05,3.75万,2808.72万,5.36%,7.70,7.30,7.50,7.46,0.81,1.30%,21.37,1.73
600555,*ST海创,1.48,-0.67%,-0.01,4.62万,675.80万,4.03%,1.50,1.44,1.48,1.49,0.40,0.47%,39.06,1.78
300561,汇金科技,14.78,-0.67%,-0.10,5.97万,8860.36万,7.12%,15.26,14.20,14.82,14.88,1.31,4.44%,173.43,5.61
605116,奥锐特,16.24,-0.67%,-0.11,1.31万,2128.62万,1.65%,16.42,16.15,16.29,16.35,0.49,3.20%,34.84,4.76
002632,道明光学,7.38,-0.67%,-0.05,5.17万,3833.26万,3.10%,7.54,7.31,7.44,7.43,0.75,0.88%,19.84,2.28
600096,云天化,5.90,-0.67%,-0.04,22.64万,1.32亿,4.71%,5.99,5.71,5.95,5.94,0.65,1.71%,59.60,1.86
000565,渝三峡Ａ,4.42,-0.67%,-0.03,3.07万,1353.39万,4.72%,4.51,4.30,4.44,4.45,1.06,0.71%,35.43,1.64
002839,张家港行,5.87,-0.68%,-0.04,20.18万,1.18亿,1.86%,5.91,5.80,5.88,5.91,0.57,1.52%,10.37,1.01
002139,拓邦股份,7.32,-0.68%,-0.05,43.96万,3.21亿,3.39%,7.44,7.19,7.32,7.37,0.90,4.69%,17.18,3.09
603060,国检集团,20.41,-0.68%,-0.14,2.88万,5859.59万,2.92%,20.63,20.03,20.54,20.55,0.75,0.67%,57.24,6.65
600517,国网英大,5.83,-0.68%,-0.04,15.59万,9012.60万,3.58%,5.88,5.67,5.83,5.87,0.50,0.88%,26.16,1.97
600149,ST坊展,4.37,-0.68%,-0.03,2.64万,1144.86万,5.45%,4.46,4.22,4.39,4.40,0.98,0.69%,411.28,7.84
688600,皖仪科技,16.01,-0.68%,-0.11,3465,557.54万,4.96%,16.41,15.61,16.05,16.12,0.52,1.09%,1178.34,2.75
605500,森林包装,18.92,-0.68%,-0.13,4.88万,9195.94万,4.15%,19.30,18.51,18.88,19.05,0.71,9.75%,23.96,1.92
603657,春光科技,16.00,-0.68%,-0.11,1.13万,1805.39万,4.47%,16.35,15.63,16.07,16.11,0.89,2.82%,17.18,2.35
300004,南风股份,5.81,-0.68%,-0.04,4.67万,2730.47万,5.64%,5.99,5.66,5.79,5.85,0.80,1.12%,24.25,1.35
603848,好太太,11.58,-0.69%,-0.08,1.10万,1284.00万,5.40%,11.99,11.36,11.72,11.66,0.93,0.28%,22.99,3.06
000056,皇庭国际,2.89,-0.69%,-0.02,3.24万,933.23万,3.09%,2.91,2.82,2.86,2.91,0.96,0.36%,85.60,0.65
601601,中国太保,39.00,-0.69%,-0.27,47.46万,18.41亿,3.08%,39.54,38.33,39.27,39.27,0.70,0.69%,14.32,1.85
688135,利扬芯片,40.42,-0.69%,-0.28,1.70万,6887.44万,5.85%,41.48,39.10,40.71,40.70,0.68,6.13%,135.19,5.77
002242,九阳股份,32.95,-0.69%,-0.23,6.20万,2.05亿,3.80%,33.86,32.60,33.35,33.18,0.74,0.81%,29.44,6.34
300523,辰安科技,29.90,-0.70%,-0.21,2.32万,6898.06万,6.31%,30.80,28.90,29.80,30.11,1.85,1.02%,1626.15,4.64
688078,龙软科技,25.62,-0.70%,-0.18,3911,1009.95万,5.12%,26.33,25.01,25.80,25.80,0.80,1.15%,52.67,3.72
603665,康隆达,15.63,-0.70%,-0.11,7.85万,1.22亿,4.76%,15.85,15.10,15.63,15.74,0.81,4.96%,24.43,2.59
601163,三角轮胎,15.60,-0.70%,-0.11,5.08万,7923.90万,2.80%,15.83,15.39,15.71,15.71,0.58,0.63%,11.45,1.18
688590,新致软件,17.00,-0.70%,-0.12,1.50万,2563.99万,3.68%,17.38,16.75,17.06,17.12,0.52,4.06%,68.60,3.09
688126,沪硅产业-U,32.37,-0.71%,-0.23,16.03万,5.25亿,4.20%,33.44,32.07,32.61,32.60,0.76,3.36%,-34667.00,9.68
002887,绿茵生态,11.25,-0.71%,-0.08,1.04万,1165.68万,1.77%,11.34,11.14,11.33,11.33,0.81,0.64%,12.97,1.70
300440,运达科技,8.40,-0.71%,-0.06,5.59万,4701.99万,6.86%,8.68,8.10,8.46,8.46,0.98,1.27%,36.99,2.79
600022,山东钢铁,1.39,-0.71%,-0.01,84.52万,1.18亿,2.14%,1.41,1.38,1.39,1.40,1.11,0.77%,19.41,0.72
300653,正海生物,54.06,-0.72%,-0.39,1.34万,7216.39万,3.84%,54.97,52.88,54.00,54.45,0.93,1.12%,51.04,10.41
002800,天顺股份,17.96,-0.72%,-0.13,5007,895.12万,4.42%,18.31,17.51,18.11,18.09,0.59,0.70%,50.70,2.81
000753,漳州发展,2.76,-0.72%,-0.02,5.11万,1398.61万,3.96%,2.78,2.67,2.78,2.78,0.93,0.52%,25.94,1.14
002524,光正眼科,12.31,-0.73%,-0.09,15.36万,1.88亿,5.40%,12.57,11.90,12.28,12.40,0.60,3.15%,157.54,19.65
300534,陇神戎发,5.46,-0.73%,-0.04,5.03万,2768.88万,5.27%,5.64,5.35,5.50,5.50,0.96,1.67%,-97.35,2.32
002384,东山精密,25.93,-0.73%,-0.19,42.18万,11.01亿,3.14%,26.57,25.75,26.21,26.12,0.77,3.34%,34.79,3.56
002507,涪陵榨菜,48.97,-0.73%,-0.36,11.69万,5.67亿,3.83%,49.49,47.60,48.94,49.33,0.90,1.50%,47.25,11.90
600723,首商股份,8.16,-0.73%,-0.06,4.57万,3760.82万,5.47%,8.47,8.02,8.20,8.22,0.55,0.69%,-48.04,1.32
603799,华友钴业,94.90,-0.73%,-0.70,43.66万,40.41亿,10.04%,98.11,88.51,97.03,95.60,1.00,3.94%,118.29,11.20
601188,龙江交通,2.71,-0.73%,-0.02,2.06万,557.63万,1.47%,2.73,2.69,2.73,2.73,0.78,0.16%,19.59,0.81
300741,华宝股份,51.39,-0.73%,-0.38,2.20万,1.12亿,4.60%,52.25,49.87,51.23,51.77,1.09,1.90%,28.96,4.29
603013,亚普股份,13.48,-0.74%,-0.10,1.93万,2587.64万,5.08%,13.70,13.01,13.53,13.58,0.94,3.21%,12.97,2.12
002352,顺丰控股,91.59,-0.74%,-0.68,37.32万,34.69亿,8.17%,96.87,89.33,94.03,92.27,1.21,0.83%,55.91,7.93
003007,直真科技,26.90,-0.74%,-0.20,1.20万,3243.37万,4.39%,27.55,26.36,27.02,27.10,1.00,6.01%,-116.15,2.57
000605,渤海股份,5.38,-0.74%,-0.04,2.37万,1264.81万,4.24%,5.47,5.24,5.39,5.42,1.37,0.71%,58.08,0.94
601968,宝钢包装,8.06,-0.74%,-0.06,4.65万,3724.91万,2.59%,8.15,7.94,8.12,8.12,0.70,0.56%,34.30,2.83
300105,龙源技术,4.03,-0.74%,-0.03,5.39万,2183.17万,4.93%,4.14,3.94,4.03,4.06,0.74,1.05%,-95.96,1.13
688577,浙海德曼,40.15,-0.74%,-0.30,2241,905.07万,3.81%,41.18,39.64,40.21,40.45,0.67,1.82%,45.05,2.89
600909,华安证券,7.99,-0.75%,-0.06,40.31万,3.23亿,2.61%,8.14,7.93,8.05,8.05,0.61,1.11%,21.66,2.09
000677,恒天海龙,2.66,-0.75%,-0.02,4.65万,1233.14万,4.48%,2.70,2.58,2.69,2.68,0.90,0.54%,409.36,8.06
300062,中能电气,9.30,-0.75%,-0.07,19.59万,1.84亿,5.34%,9.63,9.13,9.32,9.37,0.83,10.10%,-472.56,3.67
002354,*ST天娱,2.65,-0.75%,-0.02,3.82万,1020.39万,2.25%,2.70,2.64,2.66,2.67,0.68,0.26%,-16.75,8.14
600303,曙光股份,3.97,-0.75%,-0.03,12.87万,5109.34万,3.75%,4.05,3.90,4.04,4.00,0.51,1.91%,-69.95,0.93
002737,葵花药业,14.55,-0.75%,-0.11,3.89万,5659.29万,1.57%,14.69,14.46,14.62,14.66,0.73,0.72%,20.12,2.89
688037,芯源微,93.50,-0.75%,-0.71,1.47万,1.38亿,5.23%,96.50,91.57,95.68,94.21,0.63,3.38%,131.82,9.95
300508,维宏股份,21.02,-0.76%,-0.16,9052,1901.20万,6.19%,21.59,20.28,21.16,21.18,1.16,2.16%,123.83,3.53
601669,中国电建,3.94,-0.76%,-0.03,62.38万,2.47亿,2.27%,4.00,3.91,3.96,3.97,0.74,0.56%,7.73,0.68
002011,盾安环境,3.94,-0.76%,-0.03,6.66万,2628.46万,3.78%,4.02,3.87,3.96,3.97,0.29,0.73%,-14.36,1.66
000819,岳阳兴长,6.54,-0.76%,-0.05,1.68万,1094.79万,3.34%,6.61,6.39,6.57,6.59,0.95,0.56%,278.59,2.38
000032,深桑达Ａ,19.59,-0.76%,-0.15,1.95万,3830.62万,3.60%,20.03,19.32,19.56,19.74,0.48,0.47%,75.93,5.34
603269,海鸥股份,10.37,-0.77%,-0.08,8232,859.84万,3.44%,10.62,10.26,10.48,10.45,1.08,0.73%,244.05,1.43
600129,太极集团,12.96,-0.77%,-0.10,3.65万,4688.89万,2.68%,13.06,12.71,13.00,13.06,1.01,0.67%,332.94,2.26
000899,赣能股份,6.48,-0.77%,-0.05,35.83万,2.34亿,7.96%,6.77,6.25,6.37,6.53,0.52,3.67%,16.75,1.27
605058,澳弘电子,22.00,-0.77%,-0.17,1.27万,2798.72万,4.42%,22.53,21.55,21.98,22.17,0.68,3.55%,27.71,2.49
605050,福然德,10.34,-0.77%,-0.08,2.20万,2257.70万,2.69%,10.42,10.14,10.40,10.42,0.92,2.93%,17.06,1.61
002180,纳思达,25.55,-0.78%,-0.20,7.46万,1.92亿,3.65%,26.25,25.31,25.75,25.75,0.76,0.74%,49.61,4.15
603177,德创环保,8.92,-0.78%,-0.07,1.00万,898.40万,2.22%,9.02,8.82,8.99,8.99,0.76,0.50%,-33.03,3.65
000735,罗 牛 山,8.91,-0.78%,-0.07,23.92万,2.11亿,2.56%,8.98,8.75,8.96,8.98,0.76,2.08%,77.50,2.48
000416,民生控股,5.09,-0.78%,-0.04,6.11万,3135.00万,4.09%,5.26,5.05,5.12,5.13,0.67,1.15%,78.34,3.03
002966,苏州银行,7.63,-0.78%,-0.06,20.00万,1.53亿,1.95%,7.73,7.58,7.63,7.69,0.53,1.23%,9.07,0.87
000151,中成股份,7.62,-0.78%,-0.06,1.23万,940.63万,2.60%,7.73,7.53,7.64,7.68,0.68,0.46%,190.76,2.37
603726,朗迪集团,11.38,-0.78%,-0.09,1.03万,1176.52万,4.18%,11.70,11.22,11.42,11.47,1.06,0.56%,20.08,2.25
002039,黔源电力,15.16,-0.79%,-0.12,3.35万,5066.55万,2.49%,15.36,14.98,15.13,15.28,0.83,1.10%,7.68,1.45
000728,国元证券,8.84,-0.79%,-0.07,53.80万,4.77亿,1.91%,8.98,8.81,8.87,8.91,0.65,1.25%,26.78,1.26
002656,ST摩登,1.26,-0.79%,-0.01,6.91万,857.49万,4.72%,1.27,1.21,1.24,1.27,0.81,1.21%,94.70,1.21
601628,中国人寿,39.03,-0.79%,-0.31,22.75万,8.86亿,1.91%,39.28,38.53,39.27,39.34,0.68,0.11%,17.57,2.64
600836,*ST界龙,5.03,-0.79%,-0.04,5.35万,2660.30万,3.75%,5.05,4.86,5.00,5.07,0.86,0.81%,11.05,3.34
603815,交建股份,10.04,-0.79%,-0.08,3.46万,3451.94万,5.73%,10.28,9.70,10.07,10.12,0.67,2.12%,89.62,4.65
002716,*ST金贵,2.51,-0.79%,-0.02,9.90万,2464.26万,2.77%,2.53,2.46,2.53,2.53,0.62,0.49%,-1.94,-1.99
603929,亚翔集成,11.28,-0.79%,-0.09,2.48万,2832.03万,5.54%,11.75,11.12,11.43,11.37,0.69,1.16%,-189.90,2.27
601881,中国银河,12.50,-0.79%,-0.10,30.74万,3.86亿,2.06%,12.72,12.46,12.53,12.60,0.71,0.48%,16.82,1.70
600830,香溢融通,5.00,-0.79%,-0.04,3.02万,1508.63万,2.98%,5.06,4.91,5.04,5.04,0.86,0.67%,445.52,1.08
600279,重庆港九,3.74,-0.80%,-0.03,3.19万,1190.87万,1.86%,3.76,3.69,3.75,3.77,0.38,0.37%,51.61,0.82
002828,贝肯能源,8.72,-0.80%,-0.07,3.59万,3104.63万,2.84%,8.79,8.54,8.65,8.79,0.66,2.38%,65.23,1.78
601118,海南橡胶,4.96,-0.80%,-0.04,24.34万,1.20亿,2.80%,5.04,4.90,5.01,5.00,0.57,0.57%,-177.96,2.21
300688,创业黑马,19.84,-0.80%,-0.16,1.71万,3410.23万,4.90%,20.38,19.40,20.00,20.00,0.94,2.35%,186.15,5.01
002879,长缆科技,13.61,-0.80%,-0.11,1.19万,1617.46万,2.77%,13.80,13.42,13.72,13.72,0.92,0.92%,18.59,1.78
000733,振华科技,59.22,-0.80%,-0.48,10.64万,6.28亿,6.48%,60.88,57.01,60.08,59.70,0.66,2.07%,63.77,5.34
600306,*ST商城,4.92,-0.81%,-0.04,4033,197.22万,1.81%,4.95,4.86,4.92,4.96,0.52,0.23%,-6.63,-4.77
600225,*ST松江,1.23,-0.81%,-0.01,12.86万,1538.65万,5.65%,1.25,1.18,1.20,1.24,2.30,1.38%,-1.89,-8.22
002406,远东传动,6.14,-0.81%,-0.05,7.36万,4493.24万,2.75%,6.19,6.02,6.18,6.19,0.91,1.56%,11.48,1.29
002942,新农股份,26.83,-0.81%,-0.22,8388,2242.88万,4.36%,27.34,26.16,27.03,27.05,1.08,2.14%,14.57,3.06
600392,盛和资源,9.74,-0.81%,-0.08,81.85万,7.92亿,7.23%,10.12,9.41,10.11,9.82,1.01,4.66%,87.30,3.11
603556,海兴电力,13.37,-0.82%,-0.11,2.35万,3149.94万,3.41%,13.69,13.23,13.49,13.48,1.64,0.48%,12.57,1.24
600698,ST天雁,2.41,-0.82%,-0.02,9.52万,2263.46万,3.70%,2.43,2.34,2.42,2.43,1.13,1.29%,563.80,3.32
000546,金圆股份,7.20,-0.83%,-0.06,3.34万,2404.34万,4.13%,7.36,7.06,7.29,7.26,0.73,0.48%,9.46,1.14
002338,奥普光电,17.99,-0.83%,-0.15,3.24万,5862.52万,3.86%,18.42,17.72,18.23,18.14,0.83,1.35%,100.51,4.97
603677,奇精机械,10.77,-0.83%,-0.09,1.21万,1301.90万,7.37%,11.19,10.39,11.19,10.86,1.37,0.63%,30.41,2.16
002554,惠博普,2.38,-0.83%,-0.02,11.05万,2627.19万,3.75%,2.43,2.34,2.38,2.40,0.47,1.31%,-12.52,1.46
000673,*ST当代,1.19,-0.83%,-0.01,4.54万,533.14万,5.83%,1.22,1.15,1.15,1.20,0.56,0.57%,-8.07,-3.81
603733,仙鹤股份,24.98,-0.83%,-0.21,11.84万,2.97亿,5.72%,25.75,24.31,25.41,25.19,0.89,7.59%,26.75,3.43
688418,震有科技,23.53,-0.84%,-0.20,1.18万,2778.88万,7.04%,24.38,22.71,23.86,23.73,0.98,3.00%,234.76,3.71
600543,莫高股份,8.23,-0.84%,-0.07,23.40万,1.96亿,5.66%,8.61,8.14,8.27,8.30,0.67,7.29%,-289.48,2.27
300192,科德教育,12.93,-0.84%,-0.11,8.72万,1.14亿,7.98%,13.56,12.52,13.00,13.04,1.31,4.48%,24.41,4.21
300783,三只松鼠,41.00,-0.85%,-0.35,3.50万,1.42亿,3.02%,41.24,39.99,40.78,41.35,0.76,1.54%,46.66,7.98
603178,圣龙股份,8.18,-0.85%,-0.07,1.28万,1049.77万,5.70%,8.42,7.95,8.29,8.25,0.78,0.64%,32.10,2.51
002134,天津普林,8.14,-0.85%,-0.07,1.97万,1603.47万,4.63%,8.31,7.93,8.16,8.21,1.05,0.80%,81.68,4.88
688505,复旦张江,16.27,-0.85%,-0.14,2.01万,3269.17万,3.05%,16.53,16.03,16.35,16.41,0.90,2.09%,150.00,8.81
603320,迪贝电气,10.44,-0.85%,-0.09,1.19万,1229.43万,4.18%,10.55,10.11,10.50,10.53,1.12,0.91%,32.11,2.04
000897,津滨发展,2.32,-0.85%,-0.02,11.89万,2732.65万,3.85%,2.34,2.25,2.34,2.34,1.04,0.74%,15.46,2.67
688777,中控技术,97.38,-0.86%,-0.84,1.88万,1.84亿,3.14%,99.77,96.69,97.02,98.22,0.59,4.81%,148.44,12.75
300404,博济医药,10.41,-0.86%,-0.09,1.82万,1891.00万,4.86%,10.69,10.18,10.48,10.50,0.77,1.21%,90.89,5.22
600539,ST狮头,6.93,-0.86%,-0.06,1183,81.95万,2.29%,7.05,6.89,7.03,6.99,0.26,0.05%,242.52,3.84
601117,中国化学,5.75,-0.86%,-0.05,42.10万,2.43亿,2.07%,5.82,5.70,5.76,5.80,0.84,0.85%,7.67,0.84
603197,保隆科技,26.44,-0.86%,-0.23,2.28万,6057.11万,3.04%,26.99,26.18,26.69,26.67,1.00,1.39%,23.33,3.87
600455,博通股份,18.37,-0.86%,-0.16,8369,1536.57万,4.16%,18.73,17.96,18.50,18.53,1.04,1.34%,38.91,6.69
300316,晶盛机电,34.36,-0.87%,-0.30,35.41万,12.09亿,4.99%,35.24,33.51,34.67,34.66,1.07,2.93%,63.26,8.95
603739,蔚蓝生物,21.74,-0.87%,-0.19,9984,2155.82万,3.56%,21.90,21.12,21.85,21.93,0.59,1.34%,34.52,3.35
603116,红蜻蜓,5.71,-0.87%,-0.05,1.19万,679.20万,3.47%,5.81,5.61,5.73,5.76,0.78,0.21%,41.36,0.97
601009,南京银行,7.98,-0.87%,-0.07,39.71万,3.17亿,1.61%,8.08,7.95,7.98,8.05,0.72,0.47%,5.94,0.85
603167,渤海轮渡,7.95,-0.87%,-0.07,9.33万,7365.76万,4.86%,8.06,7.67,7.95,8.02,0.79,2.00%,34.47,1.13
300605,恒锋信息,11.35,-0.87%,-0.10,4.02万,4626.17万,6.20%,11.80,11.09,11.43,11.45,1.25,3.90%,36.61,3.19
300171,东富龙,15.79,-0.88%,-0.14,4.78万,7581.28万,3.64%,16.25,15.67,15.97,15.93,0.65,1.12%,25.82,2.89
002225,濮耐股份,4.49,-0.88%,-0.04,7.90万,3525.12万,2.43%,4.53,4.42,4.53,4.53,0.63,0.97%,13.89,1.56
002735,王子新材,38.01,-0.89%,-0.34,7755,2952.09万,1.64%,38.40,37.77,38.40,38.35,0.64,0.84%,99.94,7.05
603866,桃李面包,61.33,-0.89%,-0.55,3.50万,2.15亿,4.44%,63.05,60.30,62.14,61.88,0.95,0.51%,45.60,9.00
603111,康尼机电,5.57,-0.89%,-0.05,4.20万,2320.01万,3.02%,5.64,5.47,5.62,5.62,0.80,0.50%,10.63,1.89
002809,红墙股份,10.02,-0.89%,-0.09,1.21万,1208.02万,4.06%,10.16,9.75,10.04,10.11,0.81,0.92%,14.88,1.63
000638,万方发展,5.55,-0.89%,-0.05,5.49万,3050.96万,3.39%,5.64,5.45,5.54,5.60,0.56,1.78%,-105.13,12.40
601588,北辰实业,2.21,-0.90%,-0.02,10.48万,2309.40万,2.24%,2.23,2.18,2.22,2.23,1.01,0.39%,43.35,0.52
002275,桂林三金,15.45,-0.90%,-0.14,2.19万,3355.72万,2.37%,15.52,15.15,15.44,15.59,0.65,0.41%,22.42,3.05
603977,国泰集团,6.62,-0.90%,-0.06,2.92万,1913.67万,5.39%,6.75,6.39,6.65,6.68,0.81,0.67%,18.97,1.71
600237,铜峰电子,4.37,-0.91%,-0.04,13.67万,6012.70万,3.17%,4.47,4.33,4.38,4.41,0.57,2.42%,351.34,2.24
600025,华能水电,4.37,-0.91%,-0.04,24.25万,1.06亿,2.04%,4.44,4.35,4.40,4.41,0.72,0.13%,13.57,1.63
603528,多伦科技,8.72,-0.91%,-0.08,6.51万,5639.86万,3.64%,8.82,8.50,8.74,8.80,1.04,1.04%,73.12,3.38
002733,雄韬股份,22.87,-0.91%,-0.21,22.49万,5.17亿,9.97%,24.38,22.08,23.94,23.08,1.37,6.82%,119.38,3.00
600691,阳煤化工,2.17,-0.91%,-0.02,16.73万,3603.47万,5.02%,2.22,2.11,2.20,2.19,0.90,0.95%,-5.50,1.10
000821,京山轻机,9.74,-0.92%,-0.09,31.23万,3.08亿,7.43%,10.16,9.43,9.99,9.83,0.63,6.83%,43.36,2.22
600750,江中药业,10.82,-0.92%,-0.10,6.66万,7230.17万,3.30%,11.06,10.70,10.94,10.92,0.78,1.06%,12.84,1.79
603239,浙江仙通,17.28,-0.92%,-0.16,1.47万,2537.28万,2.12%,17.48,17.11,17.25,17.44,0.71,0.54%,49.66,5.02
300788,中信出版,38.82,-0.92%,-0.36,1.16万,4527.81万,3.42%,39.74,38.40,38.90,39.18,0.92,2.31%,30.68,4.09
603499,翔港科技,7.53,-0.92%,-0.07,1.29万,975.87万,5.13%,7.74,7.35,7.50,7.60,1.13,0.65%,158.19,2.66
603966,法兰泰克,13.92,-0.93%,-0.13,2.31万,3213.91万,2.85%,14.15,13.75,14.05,14.05,0.69,1.10%,18.72,2.63
603580,艾艾精工,10.70,-0.93%,-0.10,1.57万,1666.89万,3.98%,10.75,10.32,10.53,10.80,2.14,1.20%,40.83,3.22
600247,*ST成城,1.07,-0.93%,-0.01,10.38万,1076.94万,5.56%,1.09,1.03,1.03,1.08,1.87,3.09%,-7.36,-3.27
603286,日盈电子,13.80,-0.93%,-0.13,9119,1258.55万,5.31%,14.03,13.29,13.90,13.93,0.84,1.04%,84.12,2.62
603005,晶方科技,72.10,-0.93%,-0.68,12.09万,8.79亿,4.36%,74.37,71.20,72.01,72.78,0.82,3.76%,64.85,10.39
603335,迪生力,4.24,-0.93%,-0.04,4.13万,1744.74万,5.37%,4.33,4.10,4.28,4.28,0.83,0.96%,23.44,2.99
688378,奥来德,49.77,-0.94%,-0.47,3259,1635.16万,2.45%,50.74,49.51,50.70,50.24,0.75,2.18%,76.78,2.35
300234,开尔新材,5.28,-0.94%,-0.05,7.58万,4029.73万,5.44%,5.44,5.15,5.34,5.33,0.64,2.40%,31.31,2.98
000659,珠海中富,3.16,-0.94%,-0.03,35.21万,1.12亿,5.96%,3.27,3.08,3.24,3.19,0.77,2.74%,-184.44,5.69
603716,塞力医疗,15.75,-0.94%,-0.15,1.34万,2098.72万,3.71%,15.90,15.31,15.90,15.90,0.61,0.70%,84.61,2.12
000652,泰达股份,5.25,-0.94%,-0.05,42.53万,2.22亿,4.91%,5.38,5.12,5.25,5.30,0.64,2.88%,51.39,1.60
002653,海思科,16.79,-0.94%,-0.16,2.44万,4095.47万,2.60%,17.02,16.58,16.90,16.95,0.69,0.51%,33.60,6.72
300889,爱克股份,28.31,-0.94%,-0.27,1.72万,4930.25万,4.51%,29.19,27.90,28.61,28.58,0.82,4.66%,46.58,2.92
000717,韶钢松山,4.19,-0.95%,-0.04,38.44万,1.60亿,4.49%,4.26,4.07,4.19,4.23,1.11,1.59%,6.27,1.14
300258,精锻科技,13.60,-0.95%,-0.13,6.92万,9439.73万,4.59%,13.98,13.35,13.71,13.73,0.99,1.84%,47.67,2.21
000609,中迪投资,4.18,-0.95%,-0.04,4.35万,1817.38万,5.21%,4.27,4.05,4.18,4.22,0.92,1.49%,-32.01,0.82
600872,中炬高新,73.10,-0.95%,-0.70,12.04万,8.82亿,3.75%,74.38,71.61,74.00,73.80,1.05,1.51%,65.40,13.25
002533,金杯电工,5.22,-0.95%,-0.05,4.81万,2498.03万,2.47%,5.26,5.13,5.26,5.27,0.88,0.91%,16.37,1.20
002111,威海广泰,16.67,-0.95%,-0.16,11.91万,2.00亿,5.76%,17.34,16.37,17.01,16.83,0.77,3.50%,19.94,2.08
300206,理邦仪器,17.65,-0.95%,-0.17,7.50万,1.33亿,4.55%,18.07,17.26,17.56,17.82,0.86,2.21%,12.11,5.62
603081,大丰实业,10.38,-0.95%,-0.10,1.66万,1713.08万,3.82%,10.50,10.10,10.50,10.48,1.01,0.41%,14.90,2.03
002023,海特高新,15.56,-0.95%,-0.15,13.09万,2.02亿,3.12%,15.70,15.21,15.68,15.71,0.65,1.99%,-553.57,3.36
600515,海航基础,6.20,-0.96%,-0.06,32.52万,2.02亿,2.08%,6.30,6.17,6.24,6.26,1.06,1.96%,22.33,1.01
600815,*ST厦工,2.06,-0.96%,-0.02,3.43万,698.74万,4.33%,2.08,1.99,2.06,2.08,0.64,0.19%,82.25,2.68
002175,ST东网,1.03,-0.96%,-0.01,8.72万,879.98万,5.77%,1.05,0.99,1.04,1.04,0.93,1.16%,-0.87,-1.55
688368,晶丰明源,160.43,-0.97%,-1.57,2861,4581.98万,3.64%,162.90,157.00,161.00,162.00,0.53,1.89%,247.99,8.28
600673,东阳光,5.10,-0.97%,-0.05,23.60万,1.19亿,3.69%,5.14,4.95,5.12,5.15,0.69,0.96%,66.50,2.28
600641,万业企业,16.27,-0.97%,-0.16,16.89万,2.78亿,4.20%,16.78,16.09,16.51,16.43,0.68,1.76%,52.42,2.40
300335,迪森股份,5.08,-0.97%,-0.05,13.74万,6974.31万,7.21%,5.23,4.86,5.13,5.13,0.73,4.86%,35.41,1.40
002250,联化科技,24.36,-0.98%,-0.24,9.63万,2.33亿,4.84%,24.78,23.59,24.50,24.60,1.43,1.05%,76.08,3.67
002202,金风科技,16.23,-0.98%,-0.16,130.40万,21.02亿,6.47%,16.80,15.74,16.66,16.39,1.00,3.84%,24.86,2.27
603353,和顺石油,37.46,-0.98%,-0.37,1.53万,5644.78万,4.12%,37.98,36.42,37.55,37.83,0.94,4.59%,30.94,3.14
688033,天宜上佳,13.15,-0.98%,-0.13,3.30万,4366.07万,3.61%,13.46,12.98,13.35,13.28,0.78,1.09%,69.95,2.50
000503,国新健康,8.08,-0.98%,-0.08,9.23万,7481.68万,4.53%,8.30,7.93,8.08,8.16,0.66,1.03%,-33.61,6.91
300293,蓝英装备,15.10,-0.98%,-0.15,8.71万,1.31亿,8.39%,15.50,14.22,15.38,15.25,1.05,3.23%,-60.44,5.54
300810,中科海讯,37.22,-0.98%,-0.37,7644,2824.18万,4.97%,37.93,36.06,37.39,37.59,0.61,1.47%,-174.70,3.01
603229,奥翔药业,34.00,-0.99%,-0.34,1.28万,4384.90万,3.32%,34.82,33.68,34.34,34.34,0.67,0.57%,92.16,7.35
603895,天永智能,15.99,-0.99%,-0.16,6861,1094.64万,3.41%,16.26,15.71,16.10,16.15,0.78,2.09%,57.82,2.85
002087,新野纺织,3.99,-0.99%,-0.04,22.79万,9067.26万,2.98%,4.05,3.93,3.96,4.03,0.53,2.79%,14.36,0.76
300698,万马科技,14.95,-0.99%,-0.15,2.04万,3082.21万,4.64%,15.50,14.80,15.50,15.10,1.20,2.70%,-142.40,5.35
603586,金麒麟,13.95,-0.99%,-0.14,5995,833.05万,2.84%,14.12,13.72,14.01,14.09,1.00,0.30%,18.57,1.34
002779,中坚科技,11.94,-1.00%,-0.12,4647,553.78万,4.64%,12.18,11.62,12.00,12.06,0.78,0.39%,-217.57,2.48
002897,意华股份,25.74,-1.00%,-0.26,2.73万,7067.83万,5.12%,26.44,25.11,25.88,26.00,0.70,1.74%,19.50,3.37
603056,德邦股份,12.86,-1.00%,-0.13,5.52万,7115.75万,3.31%,13.07,12.64,12.96,12.99,0.67,2.54%,31.23,2.85
002991,甘源食品,78.01,-1.00%,-0.79,9535,7336.18万,4.73%,78.80,75.07,77.51,78.80,0.72,4.09%,43.95,5.32
